RSSI-Org;Robot X [m];Robot Y [m];Robot Z [m];Robot Rot Z [deg];Reading Number;;;phi;RSSI
-6040;1.2;0;0;60;10;;;-30;-60.4
-6040;1.2;0;0;60;10;;;-30;-60.4
-6040;1.2;0;0;60;10;;;-30;-60.4
-6195;1.2;0;0;55;10;;;-35;-61.95
-6213;1.2;0;0;55;10;;;-35;-62.13
-6242;1.2;0;0;55;10;;;-35;-62.42
-6213;1.2;0;0;55;10;;;-35;-62.13
-6213;1.2;0;0;55;10;;;-35;-62.13
-6213;1.2;0;0;55;10;;;-35;-62.13
-6392;1.2;0;0;50;10;;;-40;-63.92
-6392;1.2;0;0;50;10;;;-40;-63.92
-6430;1.2;0;0;50;10;;;-40;-64.3
-6401;1.2;0;0;50;10;;;-40;-64.01
-6420;1.2;0;0;50;10;;;-40;-64.2
-6411;1.2;0;0;50;10;;;-40;-64.11
-6420;1.2;0;0;50;10;;;-40;-64.2
-6505;1.2;0;0;45;10;;;-45;-65.05
-6514;1.2;0;0;45;10;;;-45;-65.14
-6505;1.2;0;0;45;10;;;-45;-65.05
-6524;1.2;0;0;45;10;;;-45;-65.24
-6505;1.2;0;0;45;10;;;-45;-65.05
-6505;1.2;0;0;45;10;;;-45;-65.05
-6514;1.2;0;0;45;10;;;-45;-65.14
-6665;1.2;0;0;40;10;;;-50;-66.65
-6674;1.2;0;0;40;10;;;-50;-66.74
-6665;1.2;0;0;40;10;;;-50;-66.65
-6655;1.2;0;0;40;10;;;-50;-66.55
-6674;1.2;0;0;40;10;;;-50;-66.74
-6674;1.2;0;0;40;10;;;-50;-66.74
-6674;1.2;0;0;40;10;;;-50;-66.74
-6867;1.2;0;0;35;10;;;-55;-68.67
-6867;1.2;0;0;35;10;;;-55;-68.67
-6848;1.2;0;0;35;10;;;-55;-68.48
-6867;1.2;0;0;35;10;;;-55;-68.67
-6867;1.2;0;0;35;10;;;-55;-68.67
-6886;1.2;0;0;35;10;;;-55;-68.86
-7017;1.2;0;0;30;10;;;-60;-70.17
-7008;1.2;0;0;30;10;;;-60;-70.08
-7027;1.2;0;0;30;10;;;-60;-70.27
-7064;1.2;0;0;30;10;;;-60;-70.64
-7055;1.2;0;0;30;10;;;-60;-70.55
-7055;1.2;0;0;30;10;;;-60;-70.55
-7017;1.2;0;0;30;10;;;-60;-70.17
-7163;1.2;0;0;25;10;;;-65;-71.63
-7163;1.2;0;0;25;10;;;-65;-71.63
-7116;1.2;0;0;25;10;;;-65;-71.16
-7163;1.2;0;0;25;10;;;-65;-71.63
-7153;1.2;0;0;25;10;;;-65;-71.53
-7172;1.2;0;0;25;10;;;-65;-71.72
-7172;1.2;0;0;25;10;;;-65;-71.72
-7482;1.2;0;0;20;10;;;-70;-74.82
-7426;1.2;0;0;20;10;;;-70;-74.26
-7511;1.2;0;0;20;10;;;-70;-75.11
-7445;1.2;0;0;20;10;;;-70;-74.45
-7548;1.2;0;0;20;10;;;-70;-75.48
-7501;1.2;0;0;20;10;;;-70;-75.01
-7464;1.2;0;0;20;10;;;-70;-74.64
-7384;1.2;0;0;15;10;;;-75;-73.84
-7393;1.2;0;0;15;10;;;-75;-73.93
-7374;1.2;0;0;15;10;;;-75;-73.74
-7356;1.2;0;0;15;10;;;-75;-73.56
-7384;1.2;0;0;15;10;;;-75;-73.84
-7365;1.2;0;0;15;10;;;-75;-73.65
-7412;1.2;0;0;15;10;;;-75;-74.12
